_id,comment,topic,polarity,confidence,related_text,review_id
680af32290094dcb8b884a7c,扩音器收到了，效果好极了，谢谢老板。,音质表现,好评,0.9,效果好极了,b0c4d142-05fa-473a-a1b3-6777239121c9
680af32390094dcb8b884a7d,特别好用的一款扩音器，音量大，没有杂音，一个可以用很多年，质量也特别好，办公室人手一个，好几年都不用买新的了,音质,好评,0.9,音量大，没有杂音,b1dd708d-cabd-44c1-9efc-e2bd7b750ebb
680af32390094dcb8b884a7d,特别好用的一款扩音器，音量大，没有杂音，一个可以用很多年，质量也特别好，办公室人手一个，好几年都不用买新的了,耐用性,好评,0.8,一个可以用很多年，质量也特别好,b1dd708d-cabd-44c1-9efc-e2bd7b750ebb
680af32490094dcb8b884a7f,不好用，声音比较小，麦克风有延迟，喇叭没有穿透力,音质,差评,0.9,声音比较小，麦克风有延迟，喇叭没有穿透力,7c02b301-e0d6-45e9-b6b8-6f4341876e4f
680af32590094dcb8b884a80,我来分享使用心得啦！使用效果很友好，声音清晰又洪亮，讲课的时候学生反馈都能听得很清楚，而且它的续航能力也很强，一整天下来都不用担心没电,音质表现,好评,0.9,声音清晰又洪亮，讲课的时候学生反馈都能听得很清楚,a4901046-ace8-4d2d-967c-98016630f881
680af32590094dcb8b884a80,我来分享使用心得啦！使用效果很友好，声音清晰又洪亮，讲课的时候学生反馈都能听得很清楚，而且它的续航能力也很强，一整天下来都不用担心没电,续航能力,好评,0.95,而且它的续航能力也很强，一整天下来都不用担心没电,a4901046-ace8-4d2d-967c-98016630f881
680af32690094dcb8b884a81,"比有线的好用太多了，不会出现啸叫的情况，麦克风夹在衣领上就可以，不需要低头说话也能收音,收音效果非常好!",Sound Quality,好评,0.9,收音效果非常好!,701841b3-5fe3-422f-966f-f2ceaeab69b7
680af32690094dcb8b884a81,"比有线的好用太多了，不会出现啸叫的情况，麦克风夹在衣领上就可以，不需要低头说话也能收音,收音效果非常好!",Wireless Functionality,好评,0.8,比有线的好用太多了,701841b3-5fe3-422f-966f-f2ceaeab69b7
680af32690094dcb8b884a81,"比有线的好用太多了，不会出现啸叫的情况，麦克风夹在衣领上就可以，不需要低头说话也能收音,收音效果非常好!",Microphone Design,好评,0.7,麦克风夹在衣领上就可以，不需要低头说话也能收音,701841b3-5fe3-422f-966f-f2ceaeab69b7
680af32790094dcb8b884a82,喜欢这种没有束缚的感觉，以前买的都是有线头戴式的，用了这款无线麦以后，基本不会再用以前那种了，体验效果很棒,音质表现,好评,0.9,体验效果很棒,ad348e5c-692c-43ba-b27c-38baf48dbc10
680af32790094dcb8b884a82,喜欢这种没有束缚的感觉，以前买的都是有线头戴式的，用了这款无线麦以后，基本不会再用以前那种了，体验效果很棒,舒适度,好评,0.8,喜欢这种没有束缚的感觉,ad348e5c-692c-43ba-b27c-38baf48dbc10
680af32790094dcb8b884a82,喜欢这种没有束缚的感觉，以前买的都是有线头戴式的，用了这款无线麦以后，基本不会再用以前那种了，体验效果很棒,使用便捷性,好评,0.7,用了这款无线麦以后，基本不会再用以前那种了,ad348e5c-692c-43ba-b27c-38baf48dbc10
680af32890094dcb8b884a83,很好用，声音很大，旅游团在后面的游客都能听的很清楚，有两个麦克风可以轮流用很方便，赞,Sound Quality,好评,0.9,声音很大，旅游团在后面的游客都能听的很清楚,6df89869-92c8-4bf9-9b41-c2e59c1be3b3
680af32890094dcb8b884a83,很好用，声音很大，旅游团在后面的游客都能听的很清楚，有两个麦克风可以轮流用很方便，赞,Microphone,好评,0.8,有两个麦克风可以轮流用很方便,6df89869-92c8-4bf9-9b41-c2e59c1be3b3
680af32990094dcb8b884a84,- 颜值高，小巧可爱，方便灵敏。,外观设计,中评,0.7,颜值高，小巧可爱,3066360e-5a0c-4404-91d6-cb3de447fa8d
680af32990094dcb8b884a84,- 颜值高，小巧可爱，方便灵敏。,便携性,好评,0.8,方便灵敏,3066360e-5a0c-4404-91d6-cb3de447fa8d
680af32a90094dcb8b884a85,😍 这款扩音器的音质超级清晰，在那么大的培训场地，我的声音也能清晰传达，完全不会有杂音或者失真。最重要的是，设计非常人性化，轻巧便携，戴在脖子上几乎感觉不到重量，长时间使用也不会觉得累，很喜欢❤,音质,好评,0.9,音质超级清晰，在那么大的培训场地，我的声音也能清晰传达，完全不会有杂音或者失真,395ab431-19b9-4b1a-833b-ab5aa870b9b4
680af32a90094dcb8b884a85,😍 这款扩音器的音质超级清晰，在那么大的培训场地，我的声音也能清晰传达，完全不会有杂音或者失真。最重要的是，设计非常人性化，轻巧便携，戴在脖子上几乎感觉不到重量，长时间使用也不会觉得累，很喜欢❤,设计,好评,0.8,设计非常人性化，轻巧便携，戴在脖子上几乎感觉不到重量，长时间使用也不会觉得累,395ab431-19b9-4b1a-833b-ab5aa870b9b4
680af32b90094dcb8b884a86,- 音质好，领夹式麦也很方便，性价比挺高的，推荐！,音质,好评,0.9,音质好,518b0de3-21a5-4a74-b706-9cb9b20ebbb4
680af32b90094dcb8b884a86,- 音质好，领夹式麦也很方便，性价比挺高的，推荐！,麦克风类型,好评,0.8,领夹式麦也很方便,518b0de3-21a5-4a74-b706-9cb9b20ebbb4
680af32b90094dcb8b884a86,- 音质好，领夹式麦也很方便，性价比挺高的，推荐！,性价比,好评,0.85,性价比挺高的,518b0de3-21a5-4a74-b706-9cb9b20ebbb4
680af32b90094dcb8b884a87,这款扩音器不仅音质出色，而且设计时尚，让我在众多导游中脱颖而出。每次带团出游，我都要确保每位游客都能听到我的讲解，刚好能满足我的需求，而且体验感真的很好，有了它，我能为游客们带来更加生动的讲解！🎉,音质,好评,0.9,这款扩音器不仅音质出色,3dee9d40-83aa-4a97-a612-5c050f5bb8c2
680af32b90094dcb8b884a87,这款扩音器不仅音质出色，而且设计时尚，让我在众多导游中脱颖而出。每次带团出游，我都要确保每位游客都能听到我的讲解，刚好能满足我的需求，而且体验感真的很好，有了它，我能为游客们带来更加生动的讲解！🎉,设计,好评,0.8,而且设计时尚,3dee9d40-83aa-4a97-a612-5c050f5bb8c2
680af32b90094dcb8b884a87,这款扩音器不仅音质出色，而且设计时尚，让我在众多导游中脱颖而出。每次带团出游，我都要确保每位游客都能听到我的讲解，刚好能满足我的需求，而且体验感真的很好，有了它，我能为游客们带来更加生动的讲解！🎉,使用体验,好评,0.85,而且体验感真的很好，有了它，我能为游客们带来更加生动的讲解！🎉,3dee9d40-83aa-4a97-a612-5c050f5bb8c2
680af32e90094dcb8b884a88,已经用了一个星期了，声音清晰，不会有电流的杂声，蓝牙的扩音器夹在衣服上非常方便。电量也很耐用。非常满意。,声音清晰,好评,0.9,声音清晰，不会有电流的杂声,fcf5b6c3-ff73-4807-bcef-756c0e6cdb7d
680af32e90094dcb8b884a88,已经用了一个星期了，声音清晰，不会有电流的杂声，蓝牙的扩音器夹在衣服上非常方便。电量也很耐用。非常满意。,蓝牙连接方便,好评,0.8,蓝牙的扩音器夹在衣服上非常方便,fcf5b6c3-ff73-4807-bcef-756c0e6cdb7d
680af32e90094dcb8b884a88,已经用了一个星期了，声音清晰，不会有电流的杂声，蓝牙的扩音器夹在衣服上非常方便。电量也很耐用。非常满意。,电量耐用,好评,0.85,电量也很耐用,fcf5b6c3-ff73-4807-bcef-756c0e6cdb7d
680af32e90094dcb8b884a89,材质很好，音质舒服自然，没有刺耳声和回音，不愧为索爱,音质,好评,0.9,音质舒服自然，没有刺耳声和回音,4098ffd9-bd03-43ec-90d7-9523069baa2b
680af32e90094dcb8b884a89,材质很好，音质舒服自然，没有刺耳声和回音，不愧为索爱,材质,好评,0.8,材质很好,4098ffd9-bd03-43ec-90d7-9523069baa2b
680af32e90094dcb8b884a8a,很喜欢这款无线麦，不用背身上，声音洪亮，很好的减轻了讲课负担，物超所值。,Portability,好评,0.95,不用背身上,b2c8b389-e576-48cc-83eb-8d2f53ffecfa
680af32e90094dcb8b884a8a,很喜欢这款无线麦，不用背身上，声音洪亮，很好的减轻了讲课负担，物超所值。,Sound Quality,好评,0.85,声音洪亮,b2c8b389-e576-48cc-83eb-8d2f53ffecfa
680af32e90094dcb8b884a8a,很喜欢这款无线麦，不用背身上，声音洪亮，很好的减轻了讲课负担，物超所值。,Ease of Use,好评,0.8,不用背身上,b2c8b389-e576-48cc-83eb-8d2f53ffecfa
680af32e90094dcb8b884a8a,很喜欢这款无线麦，不用背身上，声音洪亮，很好的减轻了讲课负担，物超所值。,Value for Money,好评,0.9,物超所值,b2c8b389-e576-48cc-83eb-8d2f53ffecfa
680af32f90094dcb8b884a8b,很满意，喜欢的朋友安安心心的下单，客服服务态度好,Customer Service,好评,0.9,客服服务态度好,11bbeccb-2e57-4a93-9d7e-6a6cf6e3d88e
680af33090094dcb8b884a8c,可以戴头上，可以夹领口。也很大声，好操作容易上手，孩子们玩得很开心😃,音量大,好评,0.9,也很大声，好操作容易上手,1ebf4637-15c4-48cc-8b1f-cbfe59f66008
680af33090094dcb8b884a8c,可以戴头上，可以夹领口。也很大声，好操作容易上手，孩子们玩得很开心😃,操作容易,好评,0.8,好操作容易上手,1ebf4637-15c4-48cc-8b1f-cbfe59f66008
680af33090094dcb8b884a8c,可以戴头上，可以夹领口。也很大声，好操作容易上手，孩子们玩得很开心😃,适用性广,好评,0.7,可以戴头上，可以夹领口,1ebf4637-15c4-48cc-8b1f-cbfe59f66008
680af33090094dcb8b884a8c,可以戴头上，可以夹领口。也很大声，好操作容易上手，孩子们玩得很开心😃,儿童娱乐,好评,0.8,孩子们玩得很开心,1ebf4637-15c4-48cc-8b1f-cbfe59f66008
680af33190094dcb8b884a8d,非常方便,Convenience,好评,0.9,非常方便,c11c0393-672b-4eac-837f-666f4da677d3
680af33190094dcb8b884a8e,- 外观漂亮，价格实惠，使用方便，美中不足，音量偏低。,外观设计,好评,0.9,外观漂亮,4126821e-0ad7-44a1-9d1e-363d7346e46e
680af33190094dcb8b884a8e,- 外观漂亮，价格实惠，使用方便，美中不足，音量偏低。,价格,好评,0.8,价格实惠,4126821e-0ad7-44a1-9d1e-363d7346e46e
680af33190094dcb8b884a8e,- 外观漂亮，价格实惠，使用方便，美中不足，音量偏低。,使用体验,好评,0.85,使用方便,4126821e-0ad7-44a1-9d1e-363d7346e46e
680af33190094dcb8b884a8e,- 外观漂亮，价格实惠，使用方便，美中不足，音量偏低。,音量,差评,0.7,音量偏低,4126821e-0ad7-44a1-9d1e-363d7346e46e
680af33290094dcb8b884a8f,- 非常好用，朋友推荐买的，质量很好，音质也不错方便使用,Quality,好评,0.8,质量很好,21332839-505d-4636-8fc7-e88144c5f86d
680af33290094dcb8b884a8f,- 非常好用，朋友推荐买的，质量很好，音质也不错方便使用,Sound Quality,好评,0.7,音质也不错,21332839-505d-4636-8fc7-e88144c5f86d
680af33290094dcb8b884a8f,- 非常好用，朋友推荐买的，质量很好，音质也不错方便使用,Usability,好评,0.9,非常好用，方便使用,21332839-505d-4636-8fc7-e88144c5f86d
680af33290094dcb8b884a90,可以，没有延迟，声音正常，感觉比我之前在索爱买的那个要好用，而且有两个麦克风可以交替使用，完全没有续航焦虑，好评,Voice Quality,好评,0.9,声音正常，感觉比我之前在索爱买的那个要好用,6ddbc8d1-a072-48c7-8f65-bbe443ea193a
680af33290094dcb8b884a90,可以，没有延迟，声音正常，感觉比我之前在索爱买的那个要好用，而且有两个麦克风可以交替使用，完全没有续航焦虑，好评,Microphone,好评,0.8,有两个麦克风可以交替使用,6ddbc8d1-a072-48c7-8f65-bbe443ea193a
680af33290094dcb8b884a90,可以，没有延迟，声音正常，感觉比我之前在索爱买的那个要好用，而且有两个麦克风可以交替使用，完全没有续航焦虑，好评,Battery Life,好评,0.7,完全没有续航焦虑,6ddbc8d1-a072-48c7-8f65-bbe443ea193a
680af33490094dcb8b884a91,挺好的，声音也好，用起来也方便,声音质量,好评,0.9,声音也好,6e760489-81de-4293-8ab1-5e7cabd4d541
680af33490094dcb8b884a91,挺好的，声音也好，用起来也方便,使用便捷性,好评,0.8,用起来也方便,6e760489-81de-4293-8ab1-5e7cabd4d541
680af33490094dcb8b884a92,- 质量很好，声音好听，做工精细。,声音质量,好评,0.9,声音好听,71033c42-8d93-48c2-9753-95262a6d2c05
680af33490094dcb8b884a92,- 质量很好，声音好听，做工精细。,产品质量,好评,0.8,质量很好，做工精细,71033c42-8d93-48c2-9753-95262a6d2c05
680af33590094dcb8b884a93,声音很清晰很大，颜值也很高，老品牌值得信赖,声音清晰,好评,0.9,声音很清晰很大,1506666e-6677-4686-ac24-4b2e52338500
680af33590094dcb8b884a93,声音很清晰很大，颜值也很高，老品牌值得信赖,音量大,好评,0.8,声音很清晰很大,1506666e-6677-4686-ac24-4b2e52338500
680af33590094dcb8b884a93,声音很清晰很大，颜值也很高，老品牌值得信赖,外观设计,好评,0.7,颜值也很高,1506666e-6677-4686-ac24-4b2e52338500
680af33590094dcb8b884a93,声音很清晰很大，颜值也很高，老品牌值得信赖,品牌信赖度,好评,0.8,老品牌值得信赖,1506666e-6677-4686-ac24-4b2e52338500
680af33690094dcb8b884a94,这款扩音器不仅音质好，而且设计美观，放在桌上就像一件艺术品。无线麦克风设计，让我在大会议室里可以自由走动，给同事们讲解相关内容，与同事互动，有了它的加持，会议效率大大提升！🚀,音质,好评,0.9,这款扩音器不仅音质好，而且设计美观，放在桌上就像一件艺术品。,3042ce84-ff5f-4ecd-a7b9-ec3ce969ba9b
680af33690094dcb8b884a94,这款扩音器不仅音质好，而且设计美观，放在桌上就像一件艺术品。无线麦克风设计，让我在大会议室里可以自由走动，给同事们讲解相关内容，与同事互动，有了它的加持，会议效率大大提升！🚀,设计美观,好评,0.8,这款扩音器不仅音质好，而且设计美观，放在桌上就像一件艺术品。,3042ce84-ff5f-4ecd-a7b9-ec3ce969ba9b
680af33690094dcb8b884a94,这款扩音器不仅音质好，而且设计美观，放在桌上就像一件艺术品。无线麦克风设计，让我在大会议室里可以自由走动，给同事们讲解相关内容，与同事互动，有了它的加持，会议效率大大提升！🚀,无线麦克风设计,好评,0.85,无线麦克风设计，让我在大会议室里可以自由走动，给同事们讲解相关内容，与同事互动，有了它的加持，会议效率大大提升！🚀,3042ce84-ff5f-4ecd-a7b9-ec3ce969ba9b
680af33690094dcb8b884a95,使用完感觉非常不错，音量也挺大的，已经推荐给身边同事了，下次有需要还会再来的,音量,好评,0.9,音量也挺大的,ce638d50-1205-48c1-8eb8-4936ab712ef7
680af33890094dcb8b884a96,上课使用非常简单方便，只要把小蜜蜂往讲台上一放就可以了，戴着领夹麦走到教室后面声音也不会断续，没有延时！,Ease of Use,好评,0.9,只要把小蜜蜂往讲台上一放就可以了,6fe96d08-97fc-4b86-9900-be9e92d8a8e1
680af33890094dcb8b884a96,上课使用非常简单方便，只要把小蜜蜂往讲台上一放就可以了，戴着领夹麦走到教室后面声音也不会断续，没有延时！,Sound Quality,好评,0.8,戴着领夹麦走到教室后面声音也不会断续，没有延时,6fe96d08-97fc-4b86-9900-be9e92d8a8e1
680af33990094dcb8b884a97,- 音质很好，没杂音，而且电池续航能力超长，一次充电用好久。 外形外观：小巧 做工质量：精美,音质,好评,1.0,音质很好，没杂音,ca48e6f0-9d5b-45af-9a00-3bbafec9af8c
680af33990094dcb8b884a97,- 音质很好，没杂音，而且电池续航能力超长，一次充电用好久。 外形外观：小巧 做工质量：精美,电池续航能力,好评,1.0,电池续航能力超长，一次充电用好久,ca48e6f0-9d5b-45af-9a00-3bbafec9af8c
680af33990094dcb8b884a97,- 音质很好，没杂音，而且电池续航能力超长，一次充电用好久。 外形外观：小巧 做工质量：精美,外形外观,好评,1.0,外形外观：小巧,ca48e6f0-9d5b-45af-9a00-3bbafec9af8c
680af33990094dcb8b884a97,- 音质很好，没杂音，而且电池续航能力超长，一次充电用好久。 外形外观：小巧 做工质量：精美,做工质量,好评,1.0,做工质量：精美,ca48e6f0-9d5b-45af-9a00-3bbafec9af8c
680af33990094dcb8b884a98,这款产品玫瑰金颜色真的好靓，好喜欢。 而且一向都是购买这款索爱的扩音器，很实用，质量有保证！,外观设计,好评,0.9,玫瑰金颜色真的好靓,bd52e589-32c5-4854-b5a5-dced79c87a63
680af33990094dcb8b884a98,这款产品玫瑰金颜色真的好靓，好喜欢。 而且一向都是购买这款索爱的扩音器，很实用，质量有保证！,产品质量,好评,0.8,很实用，质量有保证,bd52e589-32c5-4854-b5a5-dced79c87a63
680af33a90094dcb8b884a99,东西很不错声音很大，还可以连蓝牙，好评,音质表现,好评,0.9,东西很不错声音很大，还可以连蓝牙,b72b1b91-f3b7-4e16-b4e3-7db36db062ee
680af33c90094dcb8b884a9a,我来分享使用心得啦！使用效果很友好，声音清晰又洪亮，在车厢里广播信息，乘客们坐在任何位置都能听得清清楚楚。而且它的音质超棒，没有杂音，续航能力也很强，一整天下来都不用担心没电，爱不释手呀👍,声音清晰,好评,0.9,声音清晰又洪亮，在车厢里广播信息，乘客们坐在任何位置都能听得清清楚楚。,12287f35-60da-41f6-8dbb-8ac2dcf7d381
680af33c90094dcb8b884a9a,我来分享使用心得啦！使用效果很友好，声音清晰又洪亮，在车厢里广播信息，乘客们坐在任何位置都能听得清清楚楚。而且它的音质超棒，没有杂音，续航能力也很强，一整天下来都不用担心没电，爱不释手呀👍,音质,好评,0.85,而且它的音质超棒，没有杂音。,12287f35-60da-41f6-8dbb-8ac2dcf7d381
680af33c90094dcb8b884a9a,我来分享使用心得啦！使用效果很友好，声音清晰又洪亮，在车厢里广播信息，乘客们坐在任何位置都能听得清清楚楚。而且它的音质超棒，没有杂音，续航能力也很强，一整天下来都不用担心没电，爱不释手呀👍,续航能力,好评,0.8,续航能力也很强，一整天下来都不用担心没电。,12287f35-60da-41f6-8dbb-8ac2dcf7d381
680af33c90094dcb8b884a9b,还可以，声音很大，两个领夹麦很方便，多的一个还可以随时给学生用,音量大小,好评,0.9,声音很大,b144886a-3a40-487b-acb1-090b8125ea0c
680af33c90094dcb8b884a9b,还可以，声音很大，两个领夹麦很方便，多的一个还可以随时给学生用,领夹式设计,好评,0.8,两个领夹麦很方便，多的一个还可以随时给学生用,b144886a-3a40-487b-acb1-090b8125ea0c
680af33e90094dcb8b884a9c,- 质量很好，收到货第一时间打开看了，很不错，很满意,Quality,好评,1.0,质量很好,19d32777-7bf4-4300-b1f3-2fb627e3f552
680af33e90094dcb8b884a9d,东西不错，客服服务很周到。,声音效果,好评,0.9,东西不错,88af3ad0-d7a6-4d34-a6bc-edd044263eab
680af33e90094dcb8b884a9d,东西不错，客服服务很周到。,客服服务,好评,0.85,客服服务很周到,88af3ad0-d7a6-4d34-a6bc-edd044263eab
680af33e90094dcb8b884a9e,这是第三次购买了，电量很耐用，很轻，音量也很大。声音清晰，没有杂音。愉快的一次购物。,Battery Life,好评,0.9,电量很耐用,1706f91f-262a-40f8-b593-b0f551d58cb8
680af33e90094dcb8b884a9e,这是第三次购买了，电量很耐用，很轻，音量也很大。声音清晰，没有杂音。愉快的一次购物。,Portability,好评,0.8,很轻,1706f91f-262a-40f8-b593-b0f551d58cb8
680af33e90094dcb8b884a9e,这是第三次购买了，电量很耐用，很轻，音量也很大。声音清晰，没有杂音。愉快的一次购物。,Sound Quality,好评,0.85,音量也很大。声音清晰，没有杂音,1706f91f-262a-40f8-b593-b0f551d58cb8
680af33e90094dcb8b884a9f,这个无线领夹扩音器真的太赞了！音质超棒，操作超简单，而且还能夹在衣服上，方便又时尚。卖家服务也很周到，发货速度超快，强烈推荐给大家！,音质,好评,0.9,音质超棒,53863c1f-f596-4924-93ef-cf4b86697433
680af33e90094dcb8b884a9f,这个无线领夹扩音器真的太赞了！音质超棒，操作超简单，而且还能夹在衣服上，方便又时尚。卖家服务也很周到，发货速度超快，强烈推荐给大家！,操作简便,好评,0.8,操作超简单,53863c1f-f596-4924-93ef-cf4b86697433
680af33e90094dcb8b884a9f,这个无线领夹扩音器真的太赞了！音质超棒，操作超简单，而且还能夹在衣服上，方便又时尚。卖家服务也很周到，发货速度超快，强烈推荐给大家！,佩戴便捷,好评,0.7,还能夹在衣服上，方便又时尚,53863c1f-f596-4924-93ef-cf4b86697433
680af33e90094dcb8b884a9f,这个无线领夹扩音器真的太赞了！音质超棒，操作超简单，而且还能夹在衣服上，方便又时尚。卖家服务也很周到，发货速度超快，强烈推荐给大家！,卖家服务,好评,0.8,卖家服务也很周到，发货速度超快,53863c1f-f596-4924-93ef-cf4b86697433
680af34090094dcb8b884aa0,体积小重量轻身音大音质好非常好用。,音质,好评,0.9,音质好非常好用,46038fdb-a8db-4621-aa16-94230868ee86
680af34090094dcb8b884aa0,体积小重量轻身音大音质好非常好用。,便携性,好评,0.8,体积小重量轻,46038fdb-a8db-4621-aa16-94230868ee86
680af34190094dcb8b884aa1,同事都在用，挺不错的，用了两次，效果不错，售后米米很靠谱，及时给我处理差价问题，服务点赞,功能效果,好评,0.9,用了两次，效果不错,35ad5622-3d9b-4751-b91a-54affa97f4e3
680af34190094dcb8b884aa1,同事都在用，挺不错的，用了两次，效果不错，售后米米很靠谱，及时给我处理差价问题，服务点赞,售后服务,好评,0.95,售后米米很靠谱，及时给我处理差价问题，服务点赞,35ad5622-3d9b-4751-b91a-54affa97f4e3
680af34190094dcb8b884aa2,领夹的用起来真的很方便耶，夹在衣领上即可~ 而且佩戴全程非常舒适，完美解决了头戴式的弊端！,Convenience,好评,0.9,用起来真的很方便耶，夹在衣领上即可~,8a66d9a6-5372-4853-b1bc-b9f9cfc157e3
680af34190094dcb8b884aa2,领夹的用起来真的很方便耶，夹在衣领上即可~ 而且佩戴全程非常舒适，完美解决了头戴式的弊端！,Comfort,好评,0.8,佩戴全程非常舒适,8a66d9a6-5372-4853-b1bc-b9f9cfc157e3
680af34190094dcb8b884aa3,很好用，操作方便简单，而且音量可调，没有杂音，在大教室上课也能保证音量，老师必备神器，很nice,音质,好评,0.9,音量可调，没有杂音，在大教室上课也能保证音量,22361d10-8ded-40e7-b8d3-372e8bad12b1
680af34190094dcb8b884aa3,很好用，操作方便简单，而且音量可调，没有杂音，在大教室上课也能保证音量，老师必备神器，很nice,易用性,好评,0.85,操作方便简单,22361d10-8ded-40e7-b8d3-372e8bad12b1
680af34390094dcb8b884aa4,- 轻便小巧美丽大方 声音洪亮就是声音略微有点延迟,外观设计,好评,0.9,轻便小巧美丽大方,3f52a7cf-6a4f-4669-bd69-b102192780cc
680af34390094dcb8b884aa4,- 轻便小巧美丽大方 声音洪亮就是声音略微有点延迟,音质表现,中评,0.7,声音洪亮就是声音略微有点延迟,3f52a7cf-6a4f-4669-bd69-b102192780cc
680af34490094dcb8b884aa5,今天刚拿到，试了下，音质很不错，上课很方便，值得购买。,音质,好评,0.9,音质很不错,bb3035a6-7015-4808-aa1a-1957bf5f110e
680af34490094dcb8b884aa5,今天刚拿到，试了下，音质很不错，上课很方便，值得购买。,便携性,好评,0.8,上课很方便,bb3035a6-7015-4808-aa1a-1957bf5f110e
680af34490094dcb8b884aa6,之前就用过索爱的小蜜蜂，非常好用，比较轻便，声音也很大,功能-轻便,好评,0.9,非常好用，比较轻便,95de90d6-e65a-4d17-85dd-34982f18b0c7
680af34490094dcb8b884aa6,之前就用过索爱的小蜜蜂，非常好用，比较轻便，声音也很大,功能-声音效果,好评,0.8,声音也很大,95de90d6-e65a-4d17-85dd-34982f18b0c7
680af34590094dcb8b884aa7,收到了，快递很快，扩音器也很好用，问的问题比较多，客服也很耐心的解答，好评,Delivery Speed,好评,0.9,快递很快,3e130990-55c0-4ab7-93f5-7e7858d67f32
680af34590094dcb8b884aa7,收到了，快递很快，扩音器也很好用，问的问题比较多，客服也很耐心的解答，好评,Sound Quality,好评,0.8,扩音器也很好用,3e130990-55c0-4ab7-93f5-7e7858d67f32
680af34590094dcb8b884aa7,收到了，快递很快，扩音器也很好用，问的问题比较多，客服也很耐心的解答，好评,Customer Service,好评,0.85,问的问题比较多，客服也很耐心的解答,3e130990-55c0-4ab7-93f5-7e7858d67f32
680af34790094dcb8b884aa8,一收到，就迫不及待的拿出来用了。操作简单，小孩子一下就上手了。女儿看到很喜欢，拿到就立马戴起来给我们讲故事。音质也很不错哟,Ease of Use,好评,0.8,操作简单，小孩子一下就上手了,addfb9d2-f52c-4fe7-93b7-411cfe9976e2
680af34790094dcb8b884aa8,一收到，就迫不及待的拿出来用了。操作简单，小孩子一下就上手了。女儿看到很喜欢，拿到就立马戴起来给我们讲故事。音质也很不错哟,Sound Quality,好评,0.9,音质也很不错哟,addfb9d2-f52c-4fe7-93b7-411cfe9976e2
680af34890094dcb8b884aa9,收到了，颜值可以的，充电方便。一直用有线麦，确实不太方便，期待无线麦的使用效果！,外观设计,好评,0.9,颜值可以的，充电方便,54866076-3a0a-4b30-9226-7ae935685fcf
680af34890094dcb8b884aa9,收到了，颜值可以的，充电方便。一直用有线麦，确实不太方便，期待无线麦的使用效果！,使用便捷性,差评,0.8,一直用有线麦，确实不太方便，期待无线麦的使用效果,54866076-3a0a-4b30-9226-7ae935685fcf
680af34890094dcb8b884aaa,工作时需要频繁地向乘客广播信息，以前用的扩音器声音总是断断续续的，还特别沉。这款金运小蜜蜂扩音器真的是太让我惊喜啦！携带起来很方便，让我在工作时更加轻松自在。,音质,好评,0.9,用的扩音器声音总是断断续续的，还特别沉。这款金运小蜜蜂扩音器真的是太让我惊喜啦！,553a3837-7311-4797-9915-23e918effc75
680af34890094dcb8b884aaa,工作时需要频繁地向乘客广播信息，以前用的扩音器声音总是断断续续的，还特别沉。这款金运小蜜蜂扩音器真的是太让我惊喜啦！携带起来很方便，让我在工作时更加轻松自在。,便携性,好评,0.8,携带起来很方便，让我在工作时更加轻松自在。,553a3837-7311-4797-9915-23e918effc75
680af34a90094dcb8b884aab,声音大声又清晰，上完一天课下班回家嗓子都没感觉累，真的超级好用！,音质表现,好评,0.9,声音大声又清晰,c0f0ef8b-f446-47bc-9596-9a495ef695df
680af34a90094dcb8b884aac,- 培训教师比较空，学员们坐得比较分散，但这款扩音器的声音穿透力很强，能让学员们轻松听到我的讲解。小巧的体积，挂在身上也不影响形象，续航能力也很强，一天下来都不用担心没电，很满意。,Teacher Training,中评,0.8,培训教师比较空，学员们坐得比较分散,6a6be289-5a78-43b9-9925-b78cab1efd84
680af34a90094dcb8b884aac,- 培训教师比较空，学员们坐得比较分散，但这款扩音器的声音穿透力很强，能让学员们轻松听到我的讲解。小巧的体积，挂在身上也不影响形象，续航能力也很强，一天下来都不用担心没电，很满意。,Sound Quality,好评,0.9,这款扩音器的声音穿透力很强，能让学员们轻松听到我的讲解,6a6be289-5a78-43b9-9925-b78cab1efd84
680af34a90094dcb8b884aac,- 培训教师比较空，学员们坐得比较分散，但这款扩音器的声音穿透力很强，能让学员们轻松听到我的讲解。小巧的体积，挂在身上也不影响形象，续航能力也很强，一天下来都不用担心没电，很满意。,Portability,好评,0.85,小巧的体积，挂在身上也不影响形象,6a6be289-5a78-43b9-9925-b78cab1efd84
680af34a90094dcb8b884aac,- 培训教师比较空，学员们坐得比较分散，但这款扩音器的声音穿透力很强，能让学员们轻松听到我的讲解。小巧的体积，挂在身上也不影响形象，续航能力也很强，一天下来都不用担心没电，很满意。,Battery Life,好评,0.9,续航能力也很强，一天下来都不用担心没电,6a6be289-5a78-43b9-9925-b78cab1efd84
680af34a90094dcb8b884aad,麦克风很小巧，而且还有两个可以交替着用，完全不用担心用着用着就没电了，相当哇塞， 比金运的类似款便宜还要好用,Microphone Size,好评,0.9,麦克风很小巧,b44553c8-c8a2-4346-b9cd-b13ed0395941
680af34a90094dcb8b884aad,麦克风很小巧，而且还有两个可以交替着用，完全不用担心用着用着就没电了，相当哇塞， 比金运的类似款便宜还要好用,Battery Life,好评,0.8,不用担心用着用着就没电了,b44553c8-c8a2-4346-b9cd-b13ed0395941
